episode, total_reward, respect, done
55, -138.86269097693997, 19.0, 1.0
44, -30.45600741263711, 2.0, 1.0
36, -32.1511567364317, 1.0, 1.0
28, -54.63119896603504, 7.0, 1.0
50, -67.39634972662218, 6.0, 1.0
27, -19.570322673124217, 0.0, 1.0
23, -52.18804647632181, 7.0, 1.0
35, -72.67293016106956, 10.0, 1.0
128, -261.7091823076084, 33.0, 1.0
23, -5.467137406040031, 0.0, 1.0
85, -166.05584421571783, 24.0, 1.0
134, -195.14954736696163, 20.0, 1.0
33, -48.22719555980377, 2.0, 1.0
136, -143.26925685668482, 15.0, 1.0
73, -81.47415538723006, 9.0, 1.0
36, -63.47966391469349, 8.0, 1.0
61, -83.0777328894458, 8.0, 1.0
61, -70.85659267849036, 6.0, 1.0
16, -24.725873134294677, 3.0, 1.0
39, -30.367547415858407, 3.0, 1.0
29, -36.29576196467897, 4.0, 1.0
55, -43.44013830413352, 5.0, 1.0
39, -34.65363966008018, 3.0, 1.0
63, -42.29155759875956, 1.0, 1.0
14, -18.351142131455713, 2.0, 1.0
65, -71.95742811576247, 8.0, 1.0
55, -185.74576079665567, 29.0, 1.0
52, -62.78850783761462, 5.0, 1.0
53, -157.89730850232144, 23.0, 1.0
88, -173.2864723413485, 21.0, 1.0
29, -35.130732541564974, 5.0, 1.0
29, -42.1725173750923, 4.0, 1.0
47, -49.32101054639889, 5.0, 1.0
82, -122.53731248294375, 15.0, 1.0
65, -96.8044990020566, 13.0, 1.0
89, -110.61961240546069, 9.0, 1.0
48, -30.65567627979426, 2.0, 1.0
48, -66.23133991286662, 7.0, 1.0
95, -219.22135344159858, 28.0, 1.0
49, -29.371083427212184, 0.0, 1.0
103, -118.15323765728095, 13.0, 1.0
55, -61.58200481101022, 3.0, 1.0
15, -24.652942312453078, 2.0, 1.0
20, -31.69982728000674, 5.0, 1.0
51, -60.53817032993414, 5.0, 1.0
34, -27.22059316010341, 1.0, 1.0
26, -40.80754310559217, 5.0, 1.0
56, -56.76597441764439, 5.0, 1.0
20, -23.6255281873628, 2.0, 1.0
27, -74.9616951677523, 12.0, 1.0
46, -71.04155019864199, 9.0, 1.0
42, -53.208368196597235, 2.0, 1.0
69, -74.6003621790189, 9.0, 1.0
132, -256.3471050598288, 33.0, 1.0
49, -68.76403184226635, 5.0, 1.0
44, -50.93085406875513, 5.0, 1.0
63, -99.0479896385542, 10.0, 1.0
32, -29.220180864121467, 3.0, 1.0
50, -53.058879580438564, 4.0, 1.0
40, -30.557033203357964, 2.0, 1.0
44, -66.05405842310694, 6.0, 1.0
54, -78.57366477549976, 9.0, 1.0
48, -33.30676388537074, 2.0, 1.0
44, -60.081206774437966, 3.0, 1.0
108, -151.25619668651512, 21.0, 1.0
56, -89.79167555371859, 9.0, 1.0
35, -7.367478053279433, 0.0, 1.0
54, -62.774912240418686, 5.0, 1.0
57, -43.66574253849868, 3.0, 1.0
18, -18.818931991087528, 2.0, 1.0
44, -32.66726031971176, 0.0, 1.0
80, -86.56512245238254, 10.0, 1.0
55, -43.198908694141664, 1.0, 1.0
46, -27.986712773314647, 0.0, 1.0
42, -55.90439724469071, 6.0, 1.0
62, -76.1623713496611, 9.0, 1.0
141, -267.9113851266627, 33.0, 1.0
89, -137.476471108345, 18.0, 1.0
70, -103.60626480598445, 12.0, 1.0
36, -35.541431249683676, 2.0, 1.0
35, -47.26999884845226, 6.0, 1.0
19, -6.940557953560446, 0.0, 1.0
65, -124.44872557361967, 18.0, 1.0
24, -11.464152962672708, 0.0, 1.0
55, -74.68977378956197, 6.0, 1.0
24, -43.309040500946914, 4.0, 1.0
53, -42.63356947591791, 4.0, 1.0
28, -32.43179515499043, 3.0, 1.0
26, -50.517272468638375, 8.0, 1.0
58, -61.86455690668987, 5.0, 1.0
64, -111.57704649928199, 16.0, 1.0
17, -22.89294255170531, 3.0, 1.0
96, -90.71692901637546, 9.0, 1.0
12, -30.422905155021642, 5.0, 1.0
34, -77.42558126772532, 11.0, 1.0
22, -33.87650994275638, 1.0, 1.0
119, -147.4508532582185, 20.0, 1.0
46, -108.43592802489813, 15.0, 1.0
73, -41.64734054969461, 3.0, 1.0
65, -99.43538986962969, 13.0, 1.0
39, -61.01257826401028, 8.0, 1.0
80, -86.10834390463471, 6.0, 1.0
35, -30.580941721779823, 0.0, 1.0
55, -111.96504522406958, 14.0, 1.0
68, -67.76836397760691, 7.0, 1.0
105, -115.11311953050125, 6.0, 1.0
34, -57.147280947905024, 8.0, 1.0
118, -152.24750311465755, 15.0, 1.0
35, -19.805959096746484, 1.0, 1.0
75, -97.88110253459998, 9.0, 1.0
59, -71.68201367650609, 8.0, 1.0
32, -26.08240312838582, 3.0, 1.0
35, -14.375012664550376, 1.0, 1.0
38, -52.37529148283763, 0.0, 1.0
56, -76.17902122068232, 9.0, 1.0
115, -110.57823419866024, 0.0, 1.0
35, -36.5381246444458, 1.0, 1.0
43, -130.9319436529881, 18.0, 1.0
33, -54.69716926027661, 6.0, 1.0
49, -39.59124698819964, 2.0, 1.0
47, -53.493069646866026, 7.0, 1.0
38, -76.59898499245008, 6.0, 1.0
146, -275.3853462317945, 41.0, 1.0
50, -46.69974116184604, 2.0, 1.0
50, -108.38655239284543, 17.0, 1.0
37, -48.04109093661823, 6.0, 1.0
41, -48.685135265286014, 6.0, 1.0
67, -126.52099611692685, 15.0, 1.0
40, -49.35135552898776, 5.0, 1.0
89, -83.3510224031621, 5.0, 1.0
67, -70.11237009879807, 3.0, 1.0
52, -87.5852608735124, 8.0, 1.0
44, -28.051503411829113, 2.0, 1.0
67, -127.93607659791785, 12.0, 1.0
72, -113.57533956505364, 12.0, 1.0
82, -87.29647077932515, 2.0, 1.0
52, -55.62657682742343, 7.0, 1.0
50, -57.80913315681207, 2.0, 1.0
57, -123.09906328389134, 17.0, 1.0
81, -99.1686964283367, 6.0, 1.0
39, -87.96918876414603, 13.0, 1.0
22, -14.740188336387916, 0.0, 1.0
59, -79.96054219839816, 8.0, 1.0
61, -97.02770757000958, 10.0, 1.0
53, -129.14408174886603, 19.0, 1.0
101, -79.10579365308227, 5.0, 1.0
46, -60.60842102552417, 6.0, 1.0
67, -59.15344360948225, 7.0, 1.0
64, -109.85174176140066, 11.0, 1.0
34, -6.3158126033608575, 0.0, 1.0
32, -30.80022559833325, 0.0, 1.0
84, -163.9608022552473, 24.0, 1.0
67, -190.37951305136875, 24.0, 1.0
35, -51.18502030594047, 5.0, 1.0
42, -47.446627987346496, 4.0, 1.0
58, -30.37379481218427, 2.0, 1.0
40, -67.44562523236618, 10.0, 1.0
70, -47.398039115296775, 5.0, 1.0
81, -56.98836895590988, 1.0, 1.0
67, -52.11251982209394, 4.0, 1.0
91, -83.65141183142228, 8.0, 1.0
58, -96.32434184020603, 13.0, 1.0
99, -262.5123284601144, 40.0, 1.0
24, -25.304958683429202, 3.0, 1.0
23, -68.35624260478595, 9.0, 1.0
80, -105.88017535966036, 11.0, 1.0
76, -84.82026603633584, 9.0, 1.0
35, -12.480770996281981, 0.0, 1.0
50, -53.69582331365388, 2.0, 1.0
46, -54.639481726475495, 4.0, 1.0
45, -100.4047634852757, 9.0, 1.0
22, -45.45348412764191, 6.0, 1.0
75, -129.0828447521775, 17.0, 1.0
87, -85.27764265188003, 6.0, 1.0
30, -21.576065508586794, 2.0, 1.0
22, -32.17026721754668, 3.0, 1.0
14, -50.85123806691727, 8.0, 1.0
36, -58.62155216038636, 5.0, 1.0
54, -127.19931231199014, 19.0, 1.0
58, -125.24494652700287, 16.0, 1.0
30, -61.647100769879096, 8.0, 1.0
7, -0.5868977319337466, 0.0, 1.0
34, -62.830021180465685, 5.0, 1.0
18, -11.63416323939795, 0.0, 1.0
43, -62.59114809670275, 7.0, 1.0
83, -144.87809998756063, 19.0, 1.0
45, -44.13840847725855, 3.0, 1.0
104, -118.25179175876691, 11.0, 1.0
47, -34.14842625713233, 0.0, 1.0
44, -55.39527211245374, 4.0, 1.0
87, -168.7105986398935, 25.0, 1.0
28, -4.906827320367933, 0.0, 1.0
22, -17.929285616970112, 0.0, 1.0
39, -50.195320979041014, 4.0, 1.0
87, -229.92542547086083, 30.0, 1.0
31, -49.40112821191887, 4.0, 1.0
42, -55.81851377499155, 4.0, 1.0
57, -86.50435464598742, 11.0, 1.0
93, -100.42592211707681, 14.0, 1.0
10, -15.399086429776151, 2.0, 1.0
28, -74.7351275765129, 10.0, 1.0
44, -82.93332573365538, 11.0, 1.0
46, -47.710003251019906, 6.0, 1.0
12, -24.93772107188706, 4.0, 1.0
43, -117.40301821532407, 11.0, 1.0
66, -80.79297546495764, 9.0, 1.0
26, -19.38157569750068, 2.0, 1.0
30, -33.02901349067877, 1.0, 1.0
72, -83.52863353293866, 8.0, 1.0
42, -55.74292868671316, 7.0, 1.0
48, -39.4177911861461, 3.0, 1.0
72, -187.06240914972608, 26.0, 1.0
49, -120.67579372171411, 14.0, 1.0
77, -167.9915002020979, 17.0, 1.0
9, -36.52287903083079, 6.0, 1.0
39, -44.98076545481611, 4.0, 1.0
54, -75.73837588900331, 10.0, 1.0
38, -22.846384839591362, 2.0, 1.0
57, -50.33284950662915, 6.0, 1.0
41, -42.66663448038797, 5.0, 1.0
54, -92.64097308212786, 10.0, 1.0
76, -105.00948691239505, 8.0, 1.0
53, -111.77800516947966, 12.0, 1.0
52, -167.93027381563053, 21.0, 1.0
107, -210.32007641215918, 26.0, 1.0
54, -88.73728903282216, 9.0, 1.0
83, -178.74461748498524, 23.0, 1.0
34, -27.77932121651966, 0.0, 1.0
58, -53.329549801503035, 2.0, 1.0
42, -61.00935180752127, 6.0, 1.0
63, -67.59164452892598, 5.0, 1.0
42, -45.4468822688877, 6.0, 1.0
29, -15.565851285100862, 0.0, 1.0
71, -76.45411339790286, 7.0, 1.0
44, -78.0114559232516, 8.0, 1.0
34, -37.369674967831266, 4.0, 1.0
55, -114.35342075035959, 13.0, 1.0
34, -54.9962920822967, 6.0, 1.0
27, -42.16216645943613, 5.0, 1.0
36, -46.3791929953436, 6.0, 1.0
33, -75.19576182096512, 10.0, 1.0
31, -69.38398066586775, 10.0, 1.0
70, -38.521959167164674, 0.0, 1.0
55, -79.13054600010275, 9.0, 1.0
47, -56.664460373087934, 5.0, 1.0
47, -34.22448196863094, 2.0, 1.0
46, -57.68538917560282, 4.0, 1.0
29, -24.72229782626688, 1.0, 1.0
29, -38.74272534975977, 4.0, 1.0
55, -23.0955482121183, 0.0, 1.0
24, -20.000050307751735, 0.0, 1.0
48, -37.31289379434747, 3.0, 1.0
30, -28.991276903143568, 3.0, 1.0
15, -43.15655075264869, 5.0, 1.0
55, -88.14168464986082, 12.0, 1.0
56, -75.88664663607575, 9.0, 1.0
79, -101.14903657429244, 12.0, 1.0
21, -40.29669435172822, 5.0, 1.0
48, -157.35870664919963, 22.0, 1.0
13, -38.584382852157646, 6.0, 1.0
72, -45.56297631719668, 4.0, 1.0
63, -22.94375643653435, 0.0, 1.0
68, -112.36226165815516, 14.0, 1.0
34, -31.74978455473574, 4.0, 1.0
125, -109.97310614405569, 6.0, 1.0
53, -28.902446806737185, 1.0, 1.0
52, -51.998657450560366, 4.0, 1.0
23, -41.713710139631566, 6.0, 1.0
87, -195.17141776642745, 27.0, 1.0
85, -176.62173445273157, 20.0, 1.0
54, -60.36771502345068, 6.0, 1.0
64, -110.25368942941363, 16.0, 1.0
54, -59.912326868831464, 8.0, 1.0
65, -111.04163970455919, 15.0, 1.0
28, -23.975220441028608, 0.0, 1.0
38, -75.21692096610433, 10.0, 1.0
110, -235.0766139687482, 30.0, 1.0
23, -23.57277382796597, 0.0, 1.0
71, -82.8966218368259, 8.0, 1.0
53, -114.78767206645799, 15.0, 1.0
28, -42.94881126994219, 3.0, 1.0
99, -242.28422113267206, 28.0, 1.0
34, -69.15156287969782, 10.0, 1.0
67, -57.423782810296295, 5.0, 1.0
33, -10.561885234146978, 0.0, 1.0
50, -77.67567808213428, 11.0, 1.0
61, -66.4482449317216, 7.0, 1.0
77, -175.14008561621648, 17.0, 1.0
25, -10.264246889178379, 0.0, 1.0
50, -78.16173519105115, 8.0, 1.0
22, -21.664458302741796, 2.0, 1.0
26, -37.34186514878791, 5.0, 1.0
73, -203.67801786564348, 22.0, 1.0
52, -71.83329289778523, 8.0, 1.0
24, -55.67072224407188, 8.0, 1.0
51, -136.328060933451, 20.0, 1.0
55, -70.39749559935085, 6.0, 1.0
17, -26.861992972190144, 4.0, 1.0
95, -155.2727632872343, 19.0, 1.0
21, -43.33514956853675, 6.0, 1.0
27, -14.901410963962638, 0.0, 1.0
32, -59.56932239310842, 8.0, 1.0
28, -46.41286306179812, 7.0, 1.0
55, -72.38167182430197, 7.0, 1.0
54, -83.47378921577844, 8.0, 1.0
23, -83.72793023788948, 13.0, 1.0
66, -88.48605091052143, 10.0, 1.0
50, -84.37512031558757, 11.0, 1.0
36, -22.95308868522679, 0.0, 1.0
43, -40.13196836114789, 4.0, 1.0
19, -21.054913278892624, 3.0, 1.0
58, -140.96744400478264, 22.0, 1.0
67, -133.0258839170952, 15.0, 1.0
49, -98.0320166765527, 12.0, 1.0
17, -4.478896902699678, 0.0, 1.0
68, -66.54872786430211, 4.0, 1.0
35, -35.16600431379346, 2.0, 1.0
92, -102.15004946101908, 12.0, 1.0
18, -9.557327956874504, 0.0, 1.0
79, -180.08797429380073, 25.0, 1.0
21, -8.497437027151031, 0.0, 1.0
31, -19.768533231205065, 1.0, 1.0
45, -45.240910502414806, 5.0, 1.0
50, -57.002087388338786, 5.0, 1.0
29, -19.059881057432843, 2.0, 1.0
45, -69.90372102937754, 5.0, 1.0
37, -25.90478042400341, 3.0, 1.0
12, -26.803528554341867, 4.0, 1.0
55, -89.78759230057229, 7.0, 1.0
19, -30.19969899484129, 4.0, 1.0
39, -59.77602906712217, 6.0, 1.0
26, -15.77254921786142, 2.0, 1.0
43, -128.93718994307469, 17.0, 1.0
59, -125.88893054318744, 17.0, 1.0
74, -123.38784551646665, 9.0, 1.0
34, -84.23570801295352, 12.0, 1.0
42, -42.10331234424251, 5.0, 1.0
37, -18.981728363429546, 0.0, 1.0
53, -64.23460343896852, 7.0, 1.0
49, -82.621688883052, 10.0, 1.0
37, -32.31212664268517, 0.0, 1.0
35, -25.458178859556984, 0.0, 1.0
45, -72.6661429598004, 8.0, 1.0
16, -2.570808099409762, 0.0, 1.0
14, -21.61003548763928, 2.0, 1.0
54, -79.02549896391074, 8.0, 1.0
22, -63.664258309118026, 10.0, 1.0
43, -20.2290291091617, 2.0, 1.0
34, -56.723097562054384, 8.0, 1.0
46, -41.02990965878501, 2.0, 1.0
26, -37.57753393862172, 2.0, 1.0
34, -119.45383260097496, 19.0, 1.0
61, -101.64883297041153, 8.0, 1.0
63, -64.1399841014007, 7.0, 1.0
21, -6.079412343651557, 0.0, 1.0
35, -31.872356675164795, 2.0, 1.0
45, -47.621992592532365, 5.0, 1.0
40, -60.02171427042899, 7.0, 1.0
38, -31.012354983512758, 4.0, 1.0
47, -65.20441371236102, 8.0, 1.0
36, -77.28355094352713, 11.0, 1.0
24, -7.628673992612584, 0.0, 1.0
54, -95.93376363124987, 12.0, 1.0
102, -148.8928959453087, 17.0, 1.0
34, -66.62361746280342, 9.0, 1.0
37, -70.97400653045752, 8.0, 1.0
46, -152.7581846846972, 23.0, 1.0
37, -44.716315026385146, 3.0, 1.0
44, -49.80955506570168, 5.0, 1.0
32, -18.7444752091651, 1.0, 1.0
81, -89.75179160154515, 10.0, 1.0
78, -183.56188649410097, 25.0, 1.0
63, -51.92963726202341, 0.0, 1.0
72, -113.62382623447745, 13.0, 1.0
29, -45.0833503017548, 5.0, 1.0
24, -11.173937574540663, 0.0, 1.0
70, -55.710750355444816, 7.0, 1.0
49, -24.67568725124262, 0.0, 1.0
63, -62.44230795794867, 7.0, 1.0
44, -63.11315126332795, 7.0, 1.0
39, -34.13709205314329, 0.0, 1.0
40, -32.502262111549484, 2.0, 1.0
20, -39.83712246041869, 4.0, 1.0
34, -29.782480913912952, 2.0, 1.0
58, -41.07135160366575, 1.0, 1.0
44, -119.7680615297568, 18.0, 1.0
56, -70.39628174739221, 2.0, 1.0
61, -105.89056323996411, 14.0, 1.0
34, -94.2348704237713, 13.0, 1.0
37, -64.68966246527839, 8.0, 1.0
26, -48.17931758725515, 7.0, 1.0
34, -87.4958642734184, 13.0, 1.0
28, -70.92598270678825, 11.0, 1.0
29, -11.626134613847757, 0.0, 1.0
39, -50.66704213216799, 3.0, 1.0
61, -83.99259056028332, 11.0, 1.0
36, -65.45589763488942, 9.0, 1.0
43, -62.45728303646472, 5.0, 1.0
27, -50.97319004369845, 5.0, 1.0
32, -62.30570916101254, 8.0, 1.0
32, -49.677806600521016, 4.0, 1.0
17, -41.5554653857607, 6.0, 1.0
30, -31.41861885187099, 3.0, 1.0
34, -57.130236527907485, 7.0, 1.0
22, -44.33831579595964, 5.0, 1.0
34, -54.62090219127742, 6.0, 1.0
49, -49.21190076331866, 6.0, 1.0
70, -52.822078697256835, 5.0, 1.0
57, -23.054770810433165, 1.0, 1.0
39, -22.1571203589834, 2.0, 1.0
90, -172.34700485299405, 26.0, 1.0
49, -108.02900830564697, 10.0, 1.0
41, -51.45983575200729, 3.0, 1.0
25, -45.172466288501774, 6.0, 1.0
34, -11.129610174800073, 0.0, 1.0
39, -13.564784186258231, 0.0, 1.0
31, -56.32669537994525, 6.0, 1.0
34, -8.102429737371923, 0.0, 1.0
64, -142.3547139152163, 14.0, 1.0
74, -89.42746861606645, 8.0, 1.0
24, -64.38797684194907, 10.0, 1.0
37, -27.875986876867056, 3.0, 1.0
48, -47.16573540830258, 2.0, 1.0
18, -41.90520856747045, 6.0, 1.0
44, -48.83071472957002, 0.0, 1.0
19, -34.02525377611805, 4.0, 1.0
66, -104.78832766995238, 14.0, 1.0
24, -9.097741498242831, 0.0, 1.0
38, -53.79740736969755, 7.0, 1.0
29, -54.131496681421815, 5.0, 1.0
31, -28.30723810724355, 4.0, 1.0
28, -27.98236238649227, 2.0, 1.0
52, -59.55792479643167, 5.0, 1.0
75, -129.65128460883147, 19.0, 1.0
23, -20.253617388364884, 1.0, 1.0
32, -54.19333475552574, 6.0, 1.0
45, -50.01070269099841, 5.0, 1.0
68, -59.57877118685948, 5.0, 1.0
57, -96.3263103746471, 12.0, 1.0
59, -66.89893999440679, 3.0, 1.0
49, -66.86331172937363, 5.0, 1.0
70, -87.85115202544473, 0.0, 1.0
53, -97.75421627778623, 14.0, 1.0
76, -82.76968195035313, 10.0, 1.0
49, -41.09017828696315, 5.0, 1.0
79, -67.76059328050343, 6.0, 1.0
41, -35.18667624358631, 3.0, 1.0
49, -66.5345157312633, 6.0, 1.0
47, -96.8322863429578, 12.0, 1.0
29, -16.256481815244292, 1.0, 1.0
48, -49.38846102140408, 1.0, 1.0
39, -40.47539660962397, 5.0, 1.0
48, -47.43036814520953, 5.0, 1.0
81, -137.17923897446747, 21.0, 1.0
55, -121.33263819171982, 14.0, 1.0
20, -20.964169119010116, 1.0, 1.0
102, -98.25174974985158, 0.0, 1.0
41, -18.389753500928148, 1.0, 1.0
26, -41.61376076885643, 5.0, 1.0
72, -122.99977154761379, 12.0, 1.0
42, -71.39571545485813, 10.0, 1.0
62, -63.65990753054684, 4.0, 1.0
59, -165.98713404891322, 18.0, 1.0
52, -57.51713260407943, 5.0, 1.0
46, -28.655175716667816, 0.0, 1.0
44, -61.335601581997615, 5.0, 1.0
28, -41.9730599484634, 6.0, 1.0
28, -22.157475605272435, 0.0, 1.0
37, -36.689748644869816, 3.0, 1.0
49, -196.98132320739822, 31.0, 1.0
33, -42.64920293196178, 5.0, 1.0
62, -96.44395232288407, 13.0, 1.0
37, -52.42834577384229, 6.0, 1.0
60, -105.1013738593438, 14.0, 1.0
